ingredient_obo_uri	pt_obo_uri
CHEBI_6715	HP_0031217
CHEBI_8888	HP_0031217
CHEBI_61049	HP_0031217
CHEBI_63605	HP_0031217
CHEBI_134991	HP_0031217
CHEBI_10125	HP_0031217
CHEBI_188153	HP_0031217
CHEBI_7550	HP_0031217
CHEBI_63621	HP_0031217
CHEBI_63631	HP_0031217
CHEBI_9123	HP_0031217
CHEBI_7445	HP_0031217
 CHEBI_8356	HP_0031217
CHEBI_17252	HP_0031217
CHEBI_3286	HP_0031217
CHEBI_71019	HP_0031217
 CHEBI_7856	HP_0031217
CHEBI_5523	HP_0031217
CHEBI_6775	HP_0100665
CHEBI_28901	HP_0031217
CHEBI_31638	HP_0031217
CHEBI_3403	HP_0031217
CHEBI_63619	HP_0031217
CHEBI_46859	HP_0031217
 CHEBI_3216	HP_0031217
 CHEBI_47519	HP_0031217
CHEBI_3561	HP_0031217
 CHEBI_127342	HP_0031217
CHEBI_136040	HP_0031217
CHEBI_60799	HP_0002018
CHEBI_7770	HP_0031217
CHEBI_2704	HP_0031217
CHEBI_17026	HP_0031217
CHEBI_84500	HP_0031217
CHEBI_55346	HP_0031217
CHEBI_499361	HP_0031217
CHEBI_50275	HP_0031217
 CHEBI_41774	HP_0031217
CHEBI_4031	HP_0031217
CHEBI_73275	HP_0031217
CHEBI_7565	HP_0031217
PR_P01877	HP_0031217
CHEBI_53289	HP_0031217
CHEBI_6367	HP_0031217
CHEBI_31401	HP_0031217
CHEBI_2611	HP_0031217
CHEBI_48273	HP_0031217
CHEBI_5103	HP_0031217
 CHEBI_50172	HP_0031217
CHEBI_6060	HP_0031217
CHEBI_135351	HP_0031217
CHEBI_68642	HP_0031217
CHEBI_31941	HP_0031217
CHEBI_135574	HP_0031217
CHEBI_3215 	HP_0031217
 CHEBI_23965 	HP_0031217
CHEBI_4710	HP_0031217
CHEBI_63633	HP_0031217
 CHEBI_6916	HP_0031217
CHEBI_7824	HP_0031217
 CHEBI_7852	HP_0031217
CHEBI_3568	HP_0031217
 CHEBI_5779	HP_0031217
CHEBI_7731	HP_0031217
CHEBI_47898	HP_0031217
 CHEBI_6427	HP_0031217
 CHEBI_9648	HP_0031217
CHEBI_50131	HP_0006543
CHEBI_63609	HP_0006543
CHEBI_6472	HP_0006543
 CHEBI_100241	HP_0006543
 CHEBI_8497 	HP_0006543
CHEBI_8871	HP_0006543
CHEBI_35195	HP_0006543
CHEBI_4712	HP_0006543
CHEBI_3745	HP_0006543
CHEBI_31236	HP_0006543
CHEBI_9570	HP_0006543
CHEBI_18258	HP_0006543
CHEBI_7773	HP_0006543
CHEBI_65346	HP_0006543
CHEBI_3508 	HP_0006543
CHEBI_63791	HP_0006543
 CHEBI_6456	HP_0006543
CHEBI_2682	HP_0006543
CHEBI_68642	HP_0006543
CHEBI_176844	HP_0002018
CHEBI_5138	HP_0006543
CHEBI_71223	HP_0006543
CHEBI_2038	HP_0006543
CHEBI_35610	HP_0006543
CHEBI_85990	HP_0006543
CHEBI_85994	HP_0006543
CHEBI_5959	HP_0006543
CHEBI_65023	HP_0006536
 CHEBI_8356	HP_0006536
CHEBI_4875	HP_0032271
CHEBI_64356	HP_0002411
 CHEBI_8707	MONDO_0010096
CHEBI_90930	MONDO_0010096
CHEBI_9571	MONDO_0010096
CHEBI_9943	MONDO_0010096
CHEBI_2675	MONDO_0010096
 CHEBI_45951	MONDO_0010096
CHEBI_31236	MONDO_0010096
 CHEBI_60654	MONDO_0010096
CHEBI_70735	MONDO_0010096
CHEBI_64312	MONDO_0010096
CHEBI_8871	MONDO_0010096
CHEBI_36791	MONDO_0010096
CHEBI_2666	MONDO_0010096
CHEBI_7735	MONDO_0010096
CHEBI_10119	MONDO_0010096
CHEBI_107736	MONDO_0010096
CHEBI_5123	MONDO_0010096
CHEBI_8212	MONDO_0010096
 CHEBI_8028	MONDO_0010096
CHEBI_50841	MONDO_0010096
CHEBI_82978	MONDO_0010096
CHEBI_3766	MONDO_0010096
CHEBI_134716	MONDO_0010096
 CHEBI_8435	MONDO_0010096
CHEBI_5138	MONDO_0010096
CHEBI_50217	MONDO_0010096
 CHEBI_9654	MONDO_0010096
CHEBI_3647	MONDO_0010096
CHEBI_6965	MONDO_0010096
CHEBI_5613	MONDO_0010096
CHEBI_3219	MONDO_0010096
CHEBI_10124	MONDO_0010096
 CHEBI_9566	MONDO_0010096
CHEBI_71253	MONDO_0010096
CHEBI_4710	MONDO_0010096
 CHEBI_90933	MONDO_0010096
 CHEBI_8499	HP_0002486
 CHEBI_23359	HP_0002486
 CHEBI_23614	HP_0002321
CHEBI_59132	HP_0002321
CHEBI_6970	HP_0002321
PR_000036195	MONDO_0006683
CHEBI_6067	HP_0009892
CHEBI_60311	HP_0001061
CHEBI_63608	HP_0001061
CHEBI_8746	HP_0001061
CHEBI_3752	HP_0001061
CHEBI_135931	HP_0001061
CHEBI_17347	HP_0001061
CHEBI_135720	HP_0001061
CHEBI_75045	HP_0001061
CHEBI_17609 | CHEBI_17650	HP_0001061
CHEBI_27436	HP_0001061
CHEBI_6715	HP_0001061
CHEBI_168396	HP_0001061
CHEBI_7931	HP_0001061
CHEBI_6367	HP_0001061
CHEBI_7735	HP_0001061
CHEBI_66901	HP_0001061
CHEBI_53760	HP_0001061
CHEBI_49668	HP_0001061
CHEBI_7443 	HP_0001061
CHEBI_6504	HP_0001061
CHEBI_6060	HP_0001061
CHEBI_6888	HP_0001061
CHEBI_7465	HP_0001061
CHEBI_8764	HP_0001061
 CHEBI_3077	HP_0001061
CHEBI_6375	HP_0001061
CHEBI_3504	HP_0001061
CHEBI_9586	HP_0001061
CHEBI_6443	HP_0001061
CHEBI_7494	HP_0001061
CHEBI_4858	HP_0001061
CHEBI_52172	HP_0001061
CHEBI_84500	HP_0001061
CHEBI_50275	HP_0001061
CHEBI_9168	HP_0001061
 CHEBI_47381	HP_0001061
 CHEBI_18723	HP_0001061
CHEBI_27786	HP_0001061
CHEBI_6950	HP_0001061
 CHEBI_75998	HP_0001061
CHEBI_45285	HP_0001061
CHEBI_7936	HP_0001061
CHEBI_6775	HP_0001061
CHEBI_41948	HP_0001061
PR_000001369 | PR_000001384	HP_0001061
 CHEBI_7476	HP_0001061
 CHEBI_8707	HP_0001061
CHEBI_50859	HP_0001061
CHEBI_10127	HP_0001061
CHEBI_90851	HP_0001061
CHEBI_7820	HP_0001061
CHEBI_47780	HP_0001061
CHEBI_61390	HP_0001061
 CHEBI_8356	HP_0001061
CHEBI_42797	HP_0001061
CHEBI_7915	HP_0001061
CHEBI_8382	HP_0001061
CHEBI_4885	HP_0001061
CHEBI_3286	HP_0001061
CHEBI_50885	HP_0001061
CHEBI_9123	HP_0001061
CHEBI_41879	HP_0001061
CHEBI_63635	HP_0001061
CHEBI_8888	HP_0001061
CHEBI_39112	HP_0001061
CHEBI_691037	HP_0001061
CHEBI_49375	HP_0001061
CHEBI_6402	HP_0001061
CHEBI_5001	HP_0001061
CHEBI_3892	HP_0001061
 CHEBI_453011	HP_0001061
 CHEBI_5118	HP_0001061
CHEBI_9513	HP_0001061
CHEBI_3723	HP_0001061
CHEBI_10102	HP_0001061
CHEBI_5523	HP_0001061
CHEBI_51041	HP_0001061
CHEBI_4975	HP_0001061
CHEBI_5138	HP_0001061
CHEBI_31236	HP_0001061
CHEBI_28748	HP_0001061
CHEBI_3127	HP_0001061
CHEBI_44185 	HP_0001061
CHEBI_9667	HP_0001061
CHEBI_49960	HP_0001061
 CHEBI_6427	HP_0001061
CHEBI_7577	HP_0001061
CHEBI_7575	HP_0001061
CHEBI_4031	HP_0001061
CHEBI_3756	HP_0001061
CHEBI_61049	HP_0001061
CHEBI_63631	HP_0001061
CHEBI_79699	HP_0001061
CHEBI_27666	HP_0001061
 CHEBI_50924	HP_0001061
CHEBI_5613	HP_0001061
CHEBI_145372	HP_0002018
CHEBI_90227	HP_0002018
CHEBI_28901	HP_0001061
CHEBI_10125	HP_0001061
CHEBI_7627	HP_0001061
CHEBI_90943	HP_0001061
CHEBI_63621	HP_0001061
CHEBI_9943	HP_0001061
CHEBI_68478	HP_0001061
CHEBI_59495	HP_0001061
 CHEBI_6909	HP_0001061
CHEBI_5855	HP_0001061
CHEBI_4315	HP_0001061
 CHEBI_3996	HP_0001061
CHEBI_48131	HP_0001061
 CHEBI_3175	HP_0001061
CHEBI_5109	HP_0001061
CHEBI_3219	HP_0001061
CHEBI_71025	HP_0001061
CHEBI_71200	HP_0001061
CHEBI_3732	HP_0001061
 CHEBI_253342	HP_0001061
CHEBI_17026	HP_0001061
CHEBI_95341	HP_0001061
CHEBI_45409	HP_0001061
CHEBI_7445	HP_0001061
CHEBI_63629	HP_0001061
CHEBI_8378	HP_0001061
CHEBI_7824	HP_0001061
CHEBI_8871	HP_0001061
CHEBI_48273	HP_0001061
PR_000001581	HP_0001061
CHEBI_3207	HP_0001061
CHEBI_205919	HP_0001061
CHEBI_499361	HP_0001061
CHEBI_3568	HP_0001061
CHEBI_5134	HP_0001061
CHEBI_3223	HP_0001061
CHEBI_145372	HP_0001061
CHEBI_114785	HP_0001061
 CHEBI_60654	HP_0001272
CHEBI_8107	HP_0001272
CHEBI_5790	MONDO_0002144
CHEBI_28177	MONDO_0002144
 CHEBI_8356	MONDO_0002144
CHEBI_48416	MONDO_0002144
CHEBI_75317	MONDO_0002144
CHEBI_2682	MONDO_0002144
CHEBI_10119	MONDO_0002144
CHEBI_9943	MONDO_0002144
CHEBI_40279	MONDO_0002144
CHEBI_6060	MONDO_0002144
CHEBI_173077	MONDO_0002144
CHEBI_49375	MONDO_0002144
 CHEBI_3082	MONDO_0002144
CHEBI_3654	MONDO_0002144
CHEBI_3347 	MONDO_0002144
CHEBI_8888	MONDO_0002144
CHEBI_50275	MONDO_0002144
CHEBI_3640	MONDO_0002144
CHEBI_68478	MONDO_0002144
CHEBI_9637	MONDO_0002144
CHEBI_681569	MONDO_0002144
CHEBI_51041	MONDO_0002144
CHEBI_28445 	MONDO_0002144
CHEBI_4876	MONDO_0002144
CHEBI_135515	MONDO_0002144
CHEBI_63580	MONDO_0002144
CHEBI_72312	MONDO_0002144
CHEBI_47780	MONDO_0002144
CHEBI_133021	MONDO_0002144
CHEBI_7496	MONDO_0002144
CHEBI_17933	MONDO_0002144
CHEBI_31401	MONDO_0002144
CHEBI_3568	MONDO_0002144
CHEBI_3213	MONDO_0002144
CHEBI_168396	MONDO_0002144
 CHEBI_5118	MONDO_0002144
 CHEBI_7476	MONDO_0002144
CHEBI_65347	MONDO_0002144
CHEBI_101278	MONDO_0002144
CHEBI_9555	MONDO_0002144
PR_P60568	MONDO_0002144
CHEBI_5130	MONDO_0002144
CHEBI_2038	MONDO_0002144
CHEBI_41977 	MONDO_0002144
CHEBI_7443 	MONDO_0002144
CHEBI_135983	MONDO_0002144
CHEBI_47426	MONDO_0002144
CHEBI_5778	MONDO_0002144
CHEBI_63791	MONDO_0002144
CHEBI_10102	MONDO_0002144
CHEBI_47898	MONDO_0002144
CHEBI_8764	MONDO_0002144
CHEBI_64354	MONDO_0002144
CHEBI_6067	MONDO_0002144
CHEBI_15940 | CHEBI_17154	MONDO_0002144
 CHEBI_6427	MONDO_0002144
CHEBI_76612	MONDO_0002144
 CHEBI_63611	MONDO_0002144
CHEBI_61049	MONDO_0002144
CHEBI_28901	MONDO_0002144
 CHEBI_50667	MONDO_0002144
CHEBI_52172	MONDO_0002144
PR_000050305	MONDO_0002144
CHEBI_35705	MONDO_0002144
CHEBI_52717	MONDO_0002144
CHEBI_5893	MONDO_0002144
CHEBI_4027 	MONDO_0002144
CHEBI_61080	MONDO_0002144
CHEBI_37941	MONDO_0002144
CHEBI_10023	MONDO_0002144
CHEBI_9168	MONDO_0002144
CHEBI_45304	MONDO_0002144
CHEBI_3441	MONDO_0002144
CHEBI_64310	MONDO_0002144
CHEBI_5001	MONDO_0002144
CHEBI_7601	MONDO_0002144
CHEBI_4031	MONDO_0002144
CHEBI_63452	MONDO_0002144
CHEBI_27899	MONDO_0002144
CHEBI_7915	MONDO_0002144
CHEBI_9513	MONDO_0002144
CHEBI_78152	MONDO_0002144
CHEBI_3766	MONDO_0002144
CHEBI_9139	MONDO_0002144
CHEBI_85990	MONDO_0002144
 CHEBI_25357	MONDO_0002144
 CHEBI_45783	MONDO_0002144
CHEBI_17347	HP_0011458
CHEBI_6931	HP_0002781
CHEBI_4910	HP_0002781
CHEBI_44915	HP_0002781
CHEBI_90227	HP_0033710
PR_000050305	HP_0033710
CHEBI_68534	HP_0033710
CHEBI_59809 | CHEBI_4672	HP_0033710
CHEBI_35610	HP_0033710
CHEBI_133021	HP_0033710
CHEBI_229764	HP_0033710
CHEBI_66910	HP_0033710
CHEBI_90953	HP_0031851
CHEBI_31596	HP_0031851
CHEBI_83766	HP_0031851
CHEBI_31638	HP_0031851
CHEBI_47097	HP_0031851
CHEBI_82720	HP_0031851
CHEBI_8871	HP_0031851
CHEBI_41423	HP_0031851
 CHEBI_474180	HP_0031851
CHEBI_65347	HP_0031851
 CHEBI_404903	HP_0031851
CHEBI_65173	HP_0031851
 CHEBI_63611	HP_0031851
CHEBI_8673	HP_0004923
CHEBI_10650	HP_0002183
CHEBI_50733	HP_0007359
CHEBI_72564	HP_0007359
CHEBI_45863	HP_0001604
 CHEBI_63611	MONDO_0002249
CHEBI_50131	MONDO_0002249
 CHEBI_5118	MONDO_0002249
CHEBI_53289	MONDO_0002249
CHEBI_3508 	MONDO_0002249
CHEBI_55346	MONDO_0002249
CHEBI_29007	MONDO_0002249
CHEBI_7731	MONDO_0002249
CHEBI_5855	MONDO_0002249
CHEBI_52172	MONDO_0002249
CHEBI_41423	MONDO_0002249
 CHEBI_8356	MONDO_0002249
CHEBI_15367 | CHEBI_26536	MONDO_0002249
CHEBI_28304	MONDO_0002249
CHEBI_50868 	MONDO_0002249
CHEBI_50859	MONDO_0002249
 CHEBI_9588	MONDO_0002249
CHEBI_6775	MONDO_0002249
CHEBI_59343	MONDO_0002249
CHEBI_161680	MONDO_0002249
CHEBI_68554	MONDO_0002249
CHEBI_63607	MONDO_0002249
CHEBI_64356	MONDO_0002249
CHEBI_63631	MONDO_0002249
CHEBI_39462 	MONDO_0002249
CHEBI_3499	MONDO_0002249
CHEBI_600103	MONDO_0002249
CHEBI_10119	MONDO_0002249
CHEBI_82721	MONDO_0002249
CHEBI_3568	MONDO_0002249
CHEBI_68478	MONDO_0002249
CHEBI_45304	MONDO_0002249
CHEBI_7936	MONDO_0002249
CHEBI_4710	MONDO_0002249
 CHEBI_6539	MONDO_0002249
 CHEBI_474053	MONDO_0002249
CHEBI_9943	MONDO_0002249
CHEBI_6912	MONDO_0002249
CHEBI_600520	MONDO_0002249
CHEBI_63629	MONDO_0002249
CHEBI_101853	MONDO_0002249
CHEBI_3766	MONDO_0002249
CHEBI_3504	MONDO_0002249
 CHEBI_5779	HP_0001944
 CHEBI_45783	MONDO_0002249
CHEBI_63620	MONDO_0002249
CHEBI_75317	MONDO_0002249
CHEBI_2453	MONDO_0002249
CHEBI_3732	MONDO_0002249
CHEBI_68554	HP_0000047
CHEBI_3752	HP_0000047
CHEBI_145373	HP_0003236
CHEBI_71272	HP_0003236
CHEBI_31236	HP_0003236
CHEBI_7735	HP_0003236
 CHEBI_8874	HP_0003236
CHEBI_63621	HP_0003236
 CHEBI_85078	MONDO_0004835
CHEBI_2038	MONDO_0004835
CHEBI_39669	MONDO_0004835
CHEBI_82720	MONDO_0004835
CHEBI_9352	MONDO_0004835
CHEBI_6213 | CHEBI_28918	MONDO_0004835
CHEBI_49662	MONDO_0004835
CHEBI_73274 	MONDO_0004835
CHEBI_17196	MONDO_0004835
CHEBI_6802 | CHEBI_40237 | CHEBI_6801	MONDO_0004835
 CHEBI_45783	HP_0003236
CHEBI_53289	HP_0003236
 CHEBI_3216	HP_0003236
CHEBI_90953	HP_0003236
CHEBI_3347 	HP_0003236
CHEBI_142406	HP_0003236
CHEBI_5001	HP_0003236
CHEBI_63612	HP_0003236
CHEBI_63608	HP_0003236
CHEBI_145372	HP_0003236
 CHEBI_5118	HP_0003236
CHEBI_48416	HP_0003236
CHEBI_70735	HP_0003236
 CHEBI_9648	HP_0003236
CHEBI_72312	HP_0003236
 CHEBI_6909	HP_0002664
CHEBI_71193	HP_0002664
PR_000050305	HP_0002664
CHEBI_6375	HP_0002664
CHEBI_49662	HP_0002664
 CHEBI_8356	HP_0002664
 CHEBI_7476	HP_0002664
CHEBI_8772	HP_0002664
CHEBI_48390	HP_0002664
CHEBI_60311	HP_0002664
PR_P01127	HP_0002664
CHEBI_6413	HP_0002664
CHEBI_63629	HP_0002664
CHEBI_35705	HP_0002664
CHEBI_85662	HP_0002664
CHEBI_2704	HP_0002664
CHEBI_71200	HP_0002664
CHEBI_95341	HP_0002664
PR_P18510	HP_0002664
CHEBI_63630	HP_0002664
 CHEBI_47381	HP_0002664
CHEBI_2972	HP_0002664
CHEBI_5062	HP_0002664
CHEBI_33325	HP_0002664
CHEBI_9943	HP_0002664
CHEBI_68478	HP_0002664
CHEBI_34762	HP_0002664
CHEBI_3441	HP_0002664
CHEBI_8228	HP_0003236
CHEBI_6402	HP_0003236
 CHEBI_90933	HP_0003236
CHEBI_55346	HP_0003236
CHEBI_10127	HP_0003236
CHEBI_5296	HP_0003236
CHEBI_45409	HP_0003236
CHEBI_16586	HP_0003236
CHEBI_38940	HP_0003236
CHEBI_64356	HP_0003236
CHEBI_49375	HP_0003236
CHEBI_7726	HP_0003236
CHEBI_63618	HP_0003236
CHEBI_41423	HP_0003236
CHEBI_6076	HP_0003236
CHEBI_10119	HP_0003236
CHEBI_9943	HP_0003236
CHEBI_50922	HP_0003236
CHEBI_3478	HP_0003236
CHEBI_39112	HP_0003236
CHEBI_10023	HP_0003236
CHEBI_101278	HP_0003236
CHEBI_600103	HP_0003236
 CHEBI_47381	HP_0003236
CHEBI_8871	HP_0003236
CHEBI_145428	HP_0003236
CHEBI_63626	HP_0003236
CHEBI_72323	HP_0000083
CHEBI_135752	HP_0000083
CHEBI_90936	HP_0000083
CHEBI_64312	HP_0008151
CHEBI_600103	HP_0008151
CHEBI_82721	HP_0008151
CHEBI_36791	HP_0008151
CHEBI_3732	HP_0008151
CHEBI_59173	HP_0008151
CHEBI_68647	HP_0008151
CHEBI_28876	HP_0011991
CHEBI_4710	HP_0011991
 CHEBI_404903	HP_0011991
CHEBI_72690	HP_0011991
PR_P15391	HP_0011991
 CHEBI_45783	HP_0011991
CHEBI_39112	HP_0011991
CHEBI_68534	HP_0011991
CHEBI_5938	HP_0011991
CHEBI_47097	HP_0011991
CHEBI_176844	HP_0011991
CHEBI_68554	HP_0011991
CHEBI_64310	HP_0011991
 CHEBI_7852	HP_0011991
CHEBI_499361	HP_0011991
CHEBI_65347	HP_0011991
CHEBI_167707	HP_0011991
CHEBI_95341	HP_0011991
CHEBI_63599	HP_0011991
CHEBI_45367	HP_0011991
CHEBI_31596	HP_0011991
CHEBI_134689	HP_0011991
CHEBI_83766	HP_0011991
CHEBI_31638	HP_0011991
CHEBI_173077	HP_0011991
CHEBI_135931	HP_0500167
CHEBI_50275	HP_0500167
CHEBI_85994	HP_0200097
CHEBI_35610	HP_0200097
CHEBI_135931	HP_0200097
CHEBI_49668	HP_0200097
CHEBI_61397	HP_0200097
CHEBI_133021	HP_0001933
CHEBI_35610	HP_0001933
CHEBI_10650	HP_0001933
CHEBI_142406	MONDO_0005071
CHEBI_31401	HP_0001933
CHEBI_85994	HP_0001933
CHEBI_83766	MONDO_0010947
 CHEBI_404903	HP_0001894
 CHEBI_63611	HP_0001894
CHEBI_43968	HP_0001894
CHEBI_31348	HP_0001894
CHEBI_101853	HP_0001894
CHEBI_161680	HP_0001894
 CHEBI_6427	HP_0001894
CHEBI_10023	HP_0007641
CHEBI_4356	HP_0007641
 CHEBI_17698	HP_0001896
CHEBI_27666	HP_0001896
 CHEBI_2788 	HP_0030947
 CHEBI_3175	HP_0030947
CHEBI_4031	HP_0000962
CHEBI_85994	HP_0000962
 CHEBI_9948	HP_0000962
CHEBI_75045	HP_0000962
CHEBI_28748	HP_0000962
CHEBI_52172	HP_0000962
CHEBI_53289	HP_0000962
PR_000050305	HP_0000962
CHEBI_3561	HP_0000962
CHEBI_8871	HP_0000962
CHEBI_101278	HP_0000962
CHEBI_68478	HP_0000962
CHEBI_48131	HP_0000962
CHEBI_5108	HP_0000962
CHEBI_22907 	HP_0000962
CHEBI_8888	HP_0000962
CHEBI_3568	HP_0000962
CHEBI_63637	HP_0000962
 CHEBI_8356	HP_0000962
 CHEBI_50172	HP_0000962
CHEBI_72317	HP_0000962
 CHEBI_6427	HP_0000962
 CHEBI_50924	HP_0000962
CHEBI_75252	HP_0002173
CHEBI_5931	HP_0002173
 CHEBI_8499	HP_0002173
CHEBI_90851	HP_0030254
CHEBI_72317	HP_0003155
CHEBI_28680	HP_0001638
 CHEBI_75998	HP_0001638
CHEBI_3766	HP_0001638
CHEBI_2666	HP_0001638
CHEBI_6807	HP_0001638
CHEBI_10023	HP_0001638
CHEBI_28748	HP_0001638
CHEBI_2679	HP_0001638
CHEBI_50131	HP_0001638
CHEBI_59495	HP_0001638
CHEBI_5938	HP_0001638
CHEBI_47898	HP_0001638
CHEBI_5801	HP_0001638
 CHEBI_3638	HP_0001638
CHEBI_90851	HP_0001638
CHEBI_2679 | CHEBI_4469	HP_0001638
CHEBI_2682	HP_0001638
CHEBI_3044	HP_0001638
CHEBI_36704	HP_0001638
CHEBI_5138	HP_0001638
CHEBI_10650	HP_0001638
CHEBI_63605	HP_0001638
CHEBI_49375	HP_0001638
CHEBI_6722	HP_0001638
CHEBI_51041	HP_0001638
CHEBI_50729	HP_0001638
 CHEBI_8707	HP_0001638
CHEBI_9139	HP_0001638
CHEBI_4027 	HP_0001638
CHEBI_71028	HP_0001638
CHEBI_65347	HP_0001638
CHEBI_75045	HP_0001638
CHEBI_50847	HP_0001638
CHEBI_63612	MONDO_0005071
CHEBI_44423	MONDO_0005071
 CHEBI_63611	MONDO_0005071
PR_P60568	HP_0033345
CHEBI_5864	HP_0001638
CHEBI_3223	HP_0001638
CHEBI_4653	HP_0001638
CHEBI_90943	HP_0001638
CHEBI_10110	HP_0001638
CHEBI_68642	HP_0001638
CHEBI_63791	HP_0001638
CHEBI_135925	HP_0001638
CHEBI_35610	HP_0001638
 CHEBI_142290	HP_0001638
CHEBI_90227	HP_0001638
CHEBI_84050	HP_0001638
CHEBI_8888	HP_0000012
CHEBI_135720	HP_0000012
 CHEBI_391960	HP_0000012
CHEBI_63620	HP_0002637
CHEBI_28787	HP_0002637
CHEBI_7936	HP_0002637
CHEBI_10102	HP_0002637
CHEBI_64318	HP_0002637
CHEBI_3437	HP_0002637
CHEBI_63630	HP_0002637
CHEBI_5523	HP_0002637
CHEBI_10650	HP_0002637
CHEBI_9943	HP_0002637
CHEBI_4681	HP_0002637
CHEBI_47097	HP_0002637
CHEBI_28593	HP_0002637
 CHEBI_5118	HP_0002637
 CHEBI_39465 	HP_0002637
CHEBI_4653	HP_0002637
CHEBI_35610	HP_0033345
CHEBI_6950	HP_0002637
CHEBI_10124	HP_0002637
CHEBI_9513	HP_0002637
CHEBI_53289	HP_0002637
 CHEBI_4562	HP_0002637
CHEBI_119915	HP_0002637
CHEBI_7550	HP_0002637
CHEBI_8871	HP_0002637
CHEBI_6438	HP_0002637
CHEBI_31401	HP_0002637
CHEBI_2972	HP_0002637
CHEBI_8802	HP_0002637
CHEBI_63791	HP_0002637
CHEBI_2704	HP_0002637
CHEBI_10023	HP_0002637
CHEBI_9586	HP_0002637
 CHEBI_8356	HP_0002637
CHEBI_7577	HP_0002637
 CHEBI_8707	HP_0002637
CHEBI_76612	HP_0002637
CHEBI_8888	MONDO_0005466
CHEBI_63589	MONDO_0005466
CHEBI_42944	MONDO_0005466
CHEBI_64356	MONDO_0005466
CHEBI_43755 	MONDO_0005466
 CHEBI_8707	MONDO_0005466
CHEBI_8871	MONDO_0005466
CHEBI_71013	MONDO_0005466
CHEBI_7735	MONDO_0005466
CHEBI_31236	MONDO_0005466
CHEBI_8060	MONDO_0005466
CHEBI_5558	MONDO_0005466
CHEBI_85161	MONDO_0005466
CHEBI_5138	MONDO_0005466
 CHEBI_36796	MONDO_0005466
CHEBI_71253	MONDO_0005466
CHEBI_48273	MONDO_0005466
CHEBI_2611	MONDO_0005466
CHEBI_6437	MONDO_0005466
CHEBI_70735	MONDO_0005466
CHEBI_82978	MONDO_0005466
 CHEBI_90933	MONDO_0005466
CHEBI_50694	HP_0002360
CHEBI_61049	HP_0002360
CHEBI_168396	HP_0002360
CHEBI_107736	HP_0002360
CHEBI_5050	HP_0002360
CHEBI_6060	HP_0002360
 CHEBI_41774	HP_0002360
CHEBI_90930	HP_0002360
CHEBI_50841	HP_0002360
CHEBI_48273	HP_0002360
CHEBI_520985	HP_0002360
CHEBI_7565	HP_0002360
 CHEBI_45951	HP_0002360
CHEBI_8869	HP_0002360
CHEBI_27834	HP_0031002
CHEBI_47780	HP_0002360
CHEBI_44915	HP_0002360
CHEBI_3306	HP_0002360
CHEBI_10125	HP_0002360
CHEBI_5002	HP_0002360
CHEBI_2549	HP_0002360
CHEBI_27834	HP_0002360
CHEBI_10110	HP_0002360
CHEBI_50177	MONDO_0006585
CHEBI_53289	MONDO_0006585
CHEBI_31236	MONDO_0006585
CHEBI_2704	HP_0002360
CHEBI_143117	HP_0002360
CHEBI_80630	HP_0002360
CHEBI_50275	HP_0002360
CHEBI_5537	HP_0002360
CHEBI_3752	MONDO_0016755
CHEBI_7494	HP_0002360
CHEBI_5130	HP_0002360
CHEBI_135931	HP_0002360
 CHEBI_7856	HP_0002360
CHEBI_3044	HP_0002360
CHEBI_6413	HP_0002360
CHEBI_5613	MONDO_0019790
 CHEBI_3996	MONDO_0019790
 CHEBI_8707	MONDO_0019790
 CHEBI_8028	MONDO_0019790
 CHEBI_6539	MONDO_0019790
CHEBI_71253	MONDO_0019790
CHEBI_40303	HP_0002360
CHEBI_53289	MONDO_0019790
CHEBI_8212	MONDO_0019790
CHEBI_8461	MONDO_0019790
 CHEBI_9566	MONDO_0019790
CHEBI_3723	MONDO_0019790
CHEBI_9720	MONDO_0019790
CHEBI_2675	MONDO_0019790
CHEBI_9571	MONDO_0019790
CHEBI_3647	MONDO_0019790
CHEBI_82978	MONDO_0019790
CHEBI_51860	MONDO_0019790
 CHEBI_5118	MONDO_0019790
CHEBI_3766	MONDO_0019790
CHEBI_135005	MONDO_0019790
 CHEBI_3395	MONDO_0019790
CHEBI_64045	MONDO_0019790
CHEBI_70735	MONDO_0019790
CHEBI_107736	MONDO_0019790
CHEBI_2666	MONDO_0019790
 CHEBI_2618	MONDO_0019790
 CHEBI_8435	MONDO_0019790
CHEBI_7936	MONDO_0019790
CHEBI_5123	MONDO_0019790
CHEBI_6887	MONDO_0019790
CHEBI_7494	MONDO_0019790
CHEBI_64312	MONDO_0019790
CHEBI_47781	MONDO_0019790
CHEBI_6960	HP_0001875
CHEBI_31236	MONDO_0019790
 CHEBI_90933	MONDO_0019790
CHEBI_10119	MONDO_0019790
CHEBI_3387	MONDO_0019790
 CHEBI_45951	MONDO_0019790
CHEBI_134716	MONDO_0019790
CHEBI_8871	MONDO_0019790
CHEBI_50841	MONDO_0019790
CHEBI_9943	MONDO_0019790
CHEBI_9467	MONDO_0019790
CHEBI_90930	MONDO_0019790
CHEBI_3181	MONDO_0019790
CHEBI_71219	HP_0002360
CHEBI_5801	MONDO_0019056
 CHEBI_3638	MONDO_0019056
CHEBI_64354	HP_0002360
CHEBI_3380	HP_0002360
 CHEBI_142290	HP_0002360
CHEBI_4710	HP_0002360
CHEBI_85010	HP_0002360
 CHEBI_4514	HP_0002360
