drug_obo_id	ind_obo_id
CHEBI_27732	HP_0012228
CHEBI_102524	HP_0012228
CHEBI_16714	HP_0012228
CHEBI_45924	MONDO_0006939
CHEBI_9332	MONDO_0006939
CHEBI_63598	MONDO_0006939
CHEBI_85984	MONDO_0006939
CHEBI_135928	MONDO_0006939
CHEBI_100246	MONDO_0006939
CHEBI_7731	MONDO_0006939
CHEBI_140376	MONDO_0006939
CHEBI_3510	MONDO_0006939
CHEBI_29013	MONDO_0019365
CHEBI_50845	MONDO_0019365
CHEBI_94449	HP_0002307
CHEBI_17486	HP_0002307
CHEBI_18208	MONDO_0005822
CHEBI_52154	MONDO_0005822
CHEBI_9448	MONDO_0005984
CHEBI_27779	MONDO_0005984
CHEBI_3077	MONDO_0005984
CHEBI_7451	MONDO_0005984
CHEBI_34825	MONDO_0005984
CHEBI_36560	MONDO_0005984
CHEBI_7825	MONDO_0005984
CHEBI_453011	MONDO_0005984
CHEBI_82892	MONDO_0005984
CHEBI_3238	MONDO_0005984
CHEBI_83682	MONDO_0005984
CHEBI_116735	MONDO_0005984
CHEBI_3764	MONDO_0005984
CHEBI_17650	MONDO_0005984
CHEBI_16914	MONDO_0005984
CHEBI_35045	MONDO_0005984
CHEBI_74460	MONDO_0005984
CHEBI_48339	MONDO_0005984
CHEBI_3897	MONDO_0005984
CHEBI_8357	MONDO_0005984
CHEBI_82873	MONDO_0005984
CHEBI_9620	MONDO_0005984
CHEBI_5614	MONDO_0005984
CHEBI_77776	MONDO_0005984
CHEBI_3606	MONDO_0005619
CHEBI_100246	MONDO_0005619
CHEBI_192484	MONDO_0005619
CHEBI_7731	MONDO_0005619
CHEBI_17698	MONDO_0005619
CHEBI_47544	MONDO_0001110
CHEBI_3515	MONDO_0001316
CHEBI_29007	MONDO_0001316
CHEBI_18208	MONDO_0001316
CHEBI_553473	MONDO_0001316
CHEBI_17698	MONDO_0001316
CHEBI_43968	MONDO_0001316
CHEBI_204928	MONDO_0001316
CHEBI_3387	MONDO_0016372
CHEBI_2682	MONDO_0042484
CHEBI_9168	MONDO_0005361
CHEBI_6970	MONDO_0005361
CHEBI_47564	MONDO_0005361
CHEBI_6538	MONDO_0005361
CHEBI_6375	MONDO_0005361
CHEBI_3207	MONDO_0005361
CHEBI_4975	MONDO_0005361
CHEBI_135931	MONDO_0005361
CHEBI_101853	MONDO_0030602
CHEBI_63611	MONDO_0030602
CHEBI_48947	MONDO_0030602
CHEBI_100246	MONDO_0030602
CHEBI_2676	MONDO_0030602
CHEBI_39548	MONDO_0007147
CHEBI_6757	MONDO_0005384
CHEBI_7824	MONDO_0005384
CHEBI_8107	MONDO_0005384
CHEBI_8412	MONDO_0005384
CHEBI_27786	MONDO_0008228
CHEBI_6640	MONDO_0002471
CHEBI_30411	MONDO_0008228
CHEBI_9241	MONDO_0003009
CHEBI_32029	HP_0002900
CHEBI_32032	HP_0002900
CHEBI_81862	HP_0002900
CHEBI_32588	HP_0002900
CHEBI_17053	HP_0002900
CHEBI_3312	HP_0002900
CHEBI_64733	HP_0002900
CHEBI_16794	MONDO_0004773
CHEBI_50848	MONDO_0004773
CHEBI_8378	MONDO_0004773
CHEBI_63845	MONDO_0004773
CHEBI_34829	MONDO_0004773
CHEBI_145705	MONDO_0004773
CHEBI_3897	MONDO_0004773
CHEBI_31625	MONDO_0004773
CHEBI_31784	MONDO_0004773
CHEBI_8380	MONDO_0004773
CHEBI_17650	MONDO_0004773
CHEBI_41879	MONDO_0004773
CHEBI_356416	MONDO_0005173
CHEBI_36704	MONDO_0005173
CHEBI_73468	MONDO_0005173
CHEBI_46345	MONDO_0005173
CHEBI_66913	MONDO_0005173
CHEBI_47381	MONDO_0005173
CHEBI_8245	HP_0002088
CHEBI_2659	HP_0002088
CHEBI_28177	HP_0002088
CHEBI_32188	HP_0012126
CHEBI_75179	HP_0012126
CHEBI_4672	HP_0012126
CHEBI_90879	HP_0012126
CHEBI_31652	HP_0012126
CHEBI_30863	HP_0012126
CHEBI_46345	HP_0012126
CHEBI_31348	HP_0012126
CHEBI_28971	MONDO_0006913
CHEBI_29007	MONDO_0006913
CHEBI_43968	MONDO_0006913
CHEBI_18208	MONDO_0006913
CHEBI_6443	HP_0000132
CHEBI_6716	HP_0000132
CHEBI_7627	HP_0000132
CHEBI_6784	HP_0000132
CHEBI_63610	HP_0000132
CHEBI_6710	HP_0000132
CHEBI_7630	HP_0000132
CHEBI_31394	HP_0000132
CHEBI_34895	HP_0000132
CHEBI_48669	HP_0000132
CHEBI_18208	MONDO_0004944
CHEBI_52154	MONDO_0004944
CHEBI_94514	HP_0410017
CHEBI_68637	HP_0410017
CHEBI_37943	HP_0410017
CHEBI_188978	HP_0410017
CHEBI_100246	HP_0410017
CHEBI_47381	HP_0410017
CHEBI_41879	HP_0410017
CHEBI_204734	HP_0410017
CHEBI_192484	HP_0410017
CHEBI_17698	HP_0410017
CHEBI_17650	HP_0410017
CHEBI_7731	HP_0410017
CHEBI_8357	HP_0410017
CHEBI_7507	HP_0410017
CHEBI_15366	HP_0410017
CHEBI_3897	HP_0410017
CHEBI_62984	HP_0410017
CHEBI_102166	MONDO_0009468
CHEBI_16899	MONDO_0009468
CHEBI_5864	MONDO_0005212
CHEBI_28445	MONDO_0005212
CHEBI_27666	MONDO_0005212
CHEBI_4672	MONDO_0005212
CHEBI_47898	MONDO_0005212
CHEBI_49375	MONDO_0005212
CHEBI_31355	MONDO_0005212
CHEBI_28748	MONDO_0005212
CHEBI_4911	MONDO_0005212
CHEBI_72564	MONDO_0005212
CHEBI_114785	MONDO_0005212
CHEBI_50694	MONDO_0006604
CHEBI_3897	MONDO_0006604
CHEBI_48131	MONDO_0006604
CHEBI_28864	MONDO_0006604
CHEBI_50848	MONDO_0006604
CHEBI_8378	MONDO_0006604
CHEBI_31625	MONDO_0006604
CHEBI_3175	MONDO_0006604
CHEBI_50688	MONDO_0006604
CHEBI_6909	MONDO_0006604
CHEBI_17650	MONDO_0006604
CHEBI_15367	MONDO_0006604
CHEBI_75246	MONDO_0006604
CHEBI_41879	MONDO_0006604
CHEBI_29013	MONDO_0006604
CHEBI_34829	MONDO_0006604
CHEBI_31784	MONDO_0006604
CHEBI_17650	MONDO_0043789
CHEBI_31677	MONDO_0043789
CHEBI_9667	MONDO_0043789
CHEBI_3897	MONDO_0043789
CHEBI_3077	MONDO_0043789
CHEBI_8378	MONDO_0043789
CHEBI_8382	MONDO_0043789
CHEBI_6888	MONDO_0043789
CHEBI_41879	MONDO_0043789
CHEBI_17609	MONDO_0043789
CHEBI_18208	MONDO_0005714
CHEBI_52154	MONDO_0005714
CHEBI_8502	MONDO_0006996
CHEBI_6729	MONDO_0005459
CHEBI_41948	MONDO_0005459
CHEBI_45081	MONDO_0005459
CHEBI_45906	MONDO_0005459
CHEBI_50688	HP_0034493
CHEBI_6909	HP_0034493
CHEBI_6456	HP_0500006
CHEBI_27786	MONDO_0020696
CHEBI_30411	MONDO_0020696
CHEBI_18385	MONDO_0020696
CHEBI_17439	MONDO_0020696
CHEBI_28940	MONDO_0100471
CHEBI_7959	MONDO_0100471
CHEBI_17823	MONDO_0100471
CHEBI_15365	MONDO_0100471
CHEBI_28934	MONDO_0100471
CHEBI_28918	HP_0030828
CHEBI_50845	MONDO_0001701
CHEBI_18208	MONDO_0001701
CHEBI_29013	MONDO_0001701
CHEBI_83766	MONDO_0002087
CHEBI_45863	MONDO_0002087
CHEBI_176844	MONDO_0002087
CHEBI_184555	HP_0032171
CHEBI_17347	MONDO_0018555
CHEBI_135741	MONDO_0018555
CHEBI_2704	MONDO_0018555
CHEBI_3752	MONDO_0018555
CHEBI_49375	HP_0005506
CHEBI_28901	HP_0005506
CHEBI_52172	HP_0005506
CHEBI_45783	HP_0005506
CHEBI_72564	HP_0030069
CHEBI_63616	HP_0030069
CHEBI_49040	MONDO_0008863
CHEBI_60761	HP_0002896
CHEBI_77181	MONDO_0006014
CHEBI_473992	MONDO_0006014
CHEBI_135685	MONDO_0006014
CHEBI_82981	MONDO_0006014
CHEBI_82892	MONDO_0006014
CHEBI_46081	MONDO_0006014
CHEBI_83602	MONDO_0006014
CHEBI_45373	MONDO_0006014
CHEBI_77898	MONDO_0006014
CHEBI_3240	MONDO_0006014
CHEBI_3764	MONDO_0006014
CHEBI_9342	MONDO_0002144
CHEBI_31596	MONDO_0002144
CHEBI_90929	MONDO_0002144
CHEBI_40279	MONDO_0002144
CHEBI_3023	MONDO_0002144
CHEBI_8426	MONDO_0002144
CHEBI_50729	MONDO_0000450
CHEBI_135765	MONDO_0020547
CHEBI_168396	MONDO_0020547
CHEBI_8378	MONDO_0020547
CHEBI_85990	MONDO_0020547
CHEBI_45783	MONDO_0020547
CHEBI_6888	MONDO_0020547
CHEBI_76612	MONDO_0020547
CHEBI_9168	MONDO_0020547
CHEBI_63637	MONDO_0018153
CHEBI_28262	MONDO_0018153
CHEBI_30830	MONDO_0005466
CHEBI_77585	MONDO_0005466
CHEBI_63681	MONDO_0005921
CHEBI_17141	MONDO_0100151
CHEBI_94807	MONDO_0015474
CHEBI_8382	MONDO_0015614
CHEBI_4325	MONDO_0015614
CHEBI_3077	MONDO_0015614
CHEBI_17650	MONDO_0015614
CHEBI_3897	MONDO_0015614
CHEBI_31677	MONDO_0015614
CHEBI_132842	MONDO_0015614
CHEBI_41879	MONDO_0015614
CHEBI_6888	MONDO_0015614
CHEBI_17609	MONDO_0015614
CHEBI_9667	MONDO_0015614
CHEBI_8378	MONDO_0015614
CHEBI_76004	HP_0100324
CHEBI_39867	HP_0100324
CHEBI_4027	HP_0100324
CHEBI_6888	HP_0100324
CHEBI_30753	HP_0100324
CHEBI_8378	HP_0100324
CHEBI_63916	HP_0100324
CHEBI_135765	HP_0100324
CHEBI_51450	HP_0100324
CHEBI_28901	HP_0100324
CHEBI_17486	HP_0100518
CHEBI_3228	HP_0100518
CHEBI_5088	HP_0100518
CHEBI_71416	HP_0100518
CHEBI_15640	HP_0100507
CHEBI_27470	HP_0100507
CHEBI_63606	HP_0100507
CHEBI_34689	MONDO_0001744
CHEBI_101085	MONDO_0001744
CHEBI_6822	MONDO_0001744
CHEBI_27690	MONDO_0001744
CHEBI_8764	MONDO_0013730
CHEBI_168396	MONDO_0013730
CHEBI_64317	HP_0031274
CHEBI_9466	MONDO_0006823
CHEBI_17347	MONDO_0006823
CHEBI_9464	MONDO_0006823
CHEBI_9463	MONDO_0006823
CHEBI_5120	MONDO_0006823
CHEBI_41977	MONDO_0017858
CHEBI_134719	HP_0100523
CHEBI_6909	HP_0100523
CHEBI_9421	HP_0100523
CHEBI_50688	HP_0100523
CHEBI_3515	MONDO_0019632
CHEBI_45213	MONDO_0007972
CHEBI_35677	MONDO_0007972
CHEBI_18208	MONDO_0042972
CHEBI_27373	MONDO_0004568
CHEBI_51450	MONDO_0022430
CHEBI_28502	MONDO_0022430
CHEBI_16480	MONDO_0022430
CHEBI_17997	MONDO_0022430
CHEBI_9139	MONDO_0022430
CHEBI_64356	MONDO_0014151|MONDO_0041052
CHEBI_68840	MONDO_0014151|MONDO_0041052
CHEBI_42797	MONDO_0014151|MONDO_0041052
CHEBI_3374	MONDO_0014151|MONDO_0041052
CHEBI_6456	MONDO_0014151|MONDO_0041052
CHEBI_6339	MONDO_0014151|MONDO_0041052
CHEBI_35854	MONDO_0014151|MONDO_0041052
CHEBI_45783	MONDO_0006932
CHEBI_9728	MONDO_0006932
CHEBI_63580	MONDO_0001577
CHEBI_59124	MONDO_0017767
CHEBI_17933	MONDO_0005520
CHEBI_4591	MONDO_0005520
CHEBI_17823	MONDO_0005520
CHEBI_28934	MONDO_0005520
CHEBI_28940	MONDO_0005520
CHEBI_50924	HP_0100726
CHEBI_28748	HP_0100726
CHEBI_27375	HP_0100726
CHEBI_41977	HP_0100726
CHEBI_45863	HP_0100726
CHEBI_91583	MONDO_0015254
CHEBI_78416	MONDO_0015254
CHEBI_18208	MONDO_0005526
CHEBI_49575	MONDO_0005526
CHEBI_2682	MONDO_0007019
CHEBI_9337	MONDO_0007019
CHEBI_94677	MONDO_0007019
CHEBI_63845	MONDO_0007019
CHEBI_45373	MONDO_0007019
CHEBI_6909	MONDO_0005316
CHEBI_75246	MONDO_0005316
CHEBI_50688	MONDO_0005316
CHEBI_3745	MONDO_0005316
CHEBI_94433	MONDO_0005316
CHEBI_63627	MONDO_0005316
CHEBI_2682	MONDO_0006764
CHEBI_2030	HP_0001399
CHEBI_41879	MONDO_0019801
CHEBI_6888	MONDO_0019801
CHEBI_9667	MONDO_0019801
CHEBI_8378	MONDO_0019801
CHEBI_3077	MONDO_0019801
CHEBI_31677	MONDO_0019801
CHEBI_3897	MONDO_0019801
CHEBI_17650	MONDO_0019801
CHEBI_17609	MONDO_0019801
CHEBI_50845	MONDO_0016595
CHEBI_18208	MONDO_0016595
CHEBI_29013	MONDO_0016595
CHEBI_9212	MONDO_0025598
CHEBI_9763	MONDO_0025598
CHEBI_2955	MONDO_0025598
CHEBI_100246	MONDO_0025598
CHEBI_42355	MONDO_0025598
CHEBI_29688	MONDO_0025598
CHEBI_101853	MONDO_0025598
CHEBI_5280	MONDO_0025598
CHEBI_7731	MONDO_0025598
CHEBI_63611	MONDO_0025598
CHEBI_3732	MONDO_0025598
CHEBI_135829	MONDO_0025598
CHEBI_63598	MONDO_0025598
CHEBI_28838	HP_0025610
CHEBI_2955	HP_0025610
CHEBI_3175	HP_0025610
CHEBI_6888	MONDO_0019124
CHEBI_8378	MONDO_0019124
CHEBI_135765	MONDO_0019124
CHEBI_4909	HP_0005681
CHEBI_44185	HP_0005681
CHEBI_8382	HP_0005681
CHEBI_3077	HP_0005681
CHEBI_7476	HP_0005681
CHEBI_5855	HP_0005681
CHEBI_6888	HP_0005681
CHEBI_9667	HP_0005681
CHEBI_4875	HP_0005681
CHEBI_6775	HP_0005681
CHEBI_8378	HP_0005681
CHEBI_41423	HP_0005681
CHEBI_43415	HP_0005681
CHEBI_35864	HP_0005681
CHEBI_8887	HP_0005681
CHEBI_2930	HP_0005681
CHEBI_6741	HP_0005681
CHEBI_6504	HP_0005681
CHEBI_3897	HP_0005681
CHEBI_7822	HP_0005681
CHEBI_71941	HP_0005681
CHEBI_9334	HP_0005681
CHEBI_4903	MONDO_0001932
CHEBI_135128	HP_0000739
CHEBI_31441	MONDO_0004765
CHEBI_31583	HP_0000739
CHEBI_31573	HP_0000739
CHEBI_7823	HP_0000739
CHEBI_8364	HP_0000739
CHEBI_5134	MONDO_0004765
CHEBI_59118	HP_0000739
CHEBI_4710	HP_0000739
CHEBI_2637	MONDO_0041850
CHEBI_7627	MONDO_0001932
CHEBI_8455	MONDO_0005920
CHEBI_145697	MONDO_0004966
CHEBI_15640	MONDO_0019210
CHEBI_3901	MONDO_0000004
CHEBI_15854	MONDO_0005920
CHEBI_4317	MONDO_0018493
CHEBI_135466	MONDO_0009061
CHEBI_40237	MONDO_0009061
CHEBI_161680	MONDO_0009061
CHEBI_50694	MONDO_0009061
CHEBI_28864	MONDO_0009061
CHEBI_7025	MONDO_0009061
CHEBI_71365	MONDO_0009061
CHEBI_9332	MONDO_0009061
CHEBI_45924	MONDO_0009061
CHEBI_6541	MONDO_0009061
CHEBI_3614	MONDO_0009061
CHEBI_46295	MONDO_0009061
CHEBI_9150	MONDO_0009061
CHEBI_2637	MONDO_0009061
CHEBI_16480	MONDO_0009061
CHEBI_17754	MONDO_0009061
CHEBI_16899	MONDO_0009061
CHEBI_63610	HP_0011891
CHEBI_28001	MONDO_0009061
CHEBI_7959	MONDO_0009067
CHEBI_32229	MONDO_0009067
CHEBI_17833	HP_0025084
CHEBI_82892	HP_0025084
CHEBI_3764	HP_0025084
CHEBI_29013	HP_0025084
CHEBI_6456	MONDO_0004872
CHEBI_36560	MONDO_0004872
CHEBI_8357	MONDO_0004872
CHEBI_17650	MONDO_0004872
CHEBI_62984	MONDO_0004872
CHEBI_50819	MONDO_0004872
CHEBI_8093	MONDO_0004872
CHEBI_3897	MONDO_0004872
CHEBI_17609	MONDO_0004872
CHEBI_136021	MONDO_0004872
CHEBI_83469	HP_0008158
CHEBI_50867	HP_0008158
CHEBI_5001	HP_0008158
CHEBI_49040	HP_0008158
CHEBI_38545	HP_0008158
CHEBI_40303	HP_0008158
CHEBI_32020	HP_0008158
CHEBI_3558	HP_0008158
CHEBI_39548	HP_0008158
CHEBI_9150	HP_0008158
CHEBI_17268	HP_0008158
CHEBI_38562	HP_0008158
CHEBI_15940	HP_0008158
CHEBI_63618	HP_0008158
CHEBI_9168	MONDO_0002013
CHEBI_2948	MONDO_0014306|MONDO_0019170
CHEBI_7872	HP_0011891
CHEBI_48669	HP_0011891
CHEBI_92607	HP_0011891
CHEBI_3404	HP_0011891
CHEBI_4822	HP_0011891
CHEBI_16125	MONDO_0100077
CHEBI_141517	MONDO_0100077
CHEBI_72999	MONDO_0100077
CHEBI_6539	MONDO_0002125
CHEBI_6931	MONDO_0002125
CHEBI_6437	MONDO_0002125
CHEBI_102166	MONDO_0002125
CHEBI_44915	MONDO_0002125
CHEBI_7983	MONDO_0002125
CHEBI_8069	MONDO_0002125
CHEBI_5165	MONDO_0002125
CHEBI_49575	MONDO_0002125
CHEBI_9073	MONDO_0002125
CHEBI_8107	MONDO_0002125
CHEBI_135939	MONDO_0002125
CHEBI_2673	MONDO_0002125
CHEBI_6121	MONDO_0002125
CHEBI_135809	HP_0011703
CHEBI_3897	MONDO_0004855
CHEBI_41879	MONDO_0004855
CHEBI_17609	MONDO_0004855
CHEBI_49662	MONDO_0004855
CHEBI_3077	MONDO_0004855
CHEBI_31677	MONDO_0004855
CHEBI_8378	MONDO_0004855
CHEBI_6888	MONDO_0004855
CHEBI_9667	MONDO_0004855
CHEBI_17650	MONDO_0004855
CHEBI_76223	MONDO_0004855
CHEBI_47381	MONDO_0004855
CHEBI_6888	MONDO_0043455
CHEBI_9667	MONDO_0043455
CHEBI_17650	MONDO_0043455
CHEBI_3077	MONDO_0043455
CHEBI_41879	MONDO_0043455
CHEBI_46557	MONDO_0043455
CHEBI_17609	MONDO_0043455
CHEBI_7903	MONDO_0043455
CHEBI_81306	MONDO_0004966
CHEBI_4907	MONDO_0043455
CHEBI_31677	MONDO_0043455
CHEBI_8382	MONDO_0043455
CHEBI_3897	MONDO_0043455
CHEBI_8378	MONDO_0043455
CHEBI_135189	MONDO_0043455
CHEBI_135145	MONDO_0043455
CHEBI_2379	HP_0006682
CHEBI_4788	HP_0006682
CHEBI_31793	HP_0002917
CHEBI_32599	HP_0002917
CHEBI_6636	HP_0002917
CHEBI_31794	HP_0002917
CHEBI_22907	MONDO_0001325
CHEBI_16796	MONDO_0004781
CHEBI_16480	MONDO_0004781
CHEBI_28304	MONDO_0004781
CHEBI_4031	MONDO_0004781
CHEBI_41500	MONDO_0015991
CHEBI_184555	MONDO_0018301
CHEBI_28262	MONDO_0018301
CHEBI_16914	HP_0000962
CHEBI_15367	HP_0000962
CHEBI_43968	HP_0001541
CHEBI_7856	MONDO_0001445
CHEBI_8232	MONDO_0004264
CHEBI_76263	MONDO_0005578
CHEBI_135493	MONDO_0005644
CHEBI_31530	MONDO_0004976
CHEBI_80774	MONDO_0004976
CHEBI_6504	MONDO_0004976
CHEBI_93814	MONDO_0004966
CHEBI_6933	MONDO_0001382
CHEBI_135905	MONDO_0001382
CHEBI_2682	MONDO_0018312
CHEBI_6076	MONDO_0018312
CHEBI_48339	MONDO_0018312
CHEBI_31625	MONDO_0006814
CHEBI_41879	MONDO_0006814
CHEBI_3897	MONDO_0006814
CHEBI_50848	MONDO_0006814
CHEBI_31784	MONDO_0006814
CHEBI_17650	MONDO_0006814
CHEBI_34829	MONDO_0006814
CHEBI_8378	MONDO_0006814
CHEBI_9667	MONDO_0006572
CHEBI_4875	MONDO_0006572
CHEBI_4027	MONDO_0005062
CHEBI_9570	MONDO_0005062
CHEBI_28901	MONDO_0005062
CHEBI_16794	MONDO_0008015
CHEBI_3205	MONDO_0008015
CHEBI_31403	MONDO_0008015
CHEBI_6709	MONDO_0008015
CHEBI_94848	MONDO_0008015
CHEBI_3994	MONDO_0008015
CHEBI_135253	MONDO_0008015
CHEBI_3996	HP_0001257
CHEBI_49575	HP_0001257
CHEBI_3643	HP_0001257
CHEBI_63629	HP_0001257
CHEBI_3642	HP_0001257
CHEBI_94557	HP_0001257
CHEBI_4317	HP_0001257
CHEBI_27732	HP_0001257
CHEBI_93835	HP_0001257
CHEBI_77498	HP_0001257
CHEBI_3655	HP_0001257
CHEBI_3419	HP_0001257
CHEBI_7789	HP_0001257
CHEBI_6797	HP_0001257
CHEBI_2972	HP_0001257
CHEBI_30830	MONDO_0021107
CHEBI_84276	MONDO_0021107
CHEBI_77585	MONDO_0021107
CHEBI_77590	MONDO_0021107
CHEBI_4469	MONDO_0021107
CHEBI_132233	MONDO_0021107
CHEBI_134709	MONDO_0021107
CHEBI_48339	MONDO_0005894
CHEBI_27882	MONDO_0018088
CHEBI_77431	MONDO_0005076
CHEBI_50694	MONDO_0005076
CHEBI_6456	MONDO_0005076
CHEBI_69478	MONDO_0008300
CHEBI_6904	MONDO_0008300
CHEBI_63631	MONDO_0008300
CHEBI_7726	MONDO_0008300
CHEBI_59204	MONDO_0008300
CHEBI_34967	MONDO_0008300
CHEBI_18050	MONDO_0015183
CHEBI_5391	MONDO_0015183
CHEBI_16236	MONDO_0015183
CHEBI_71193	MONDO_0015183
CHEBI_72305	MONDO_0015183
CHEBI_6532	MONDO_0015183
CHEBI_45285	MONDO_0006052
CHEBI_40009	MONDO_0006052
CHEBI_4885	MONDO_0006052
CHEBI_135637	MONDO_0006052
CHEBI_135872	MONDO_0006052
CHEBI_3371	MONDO_0006052
CHEBI_17076	MONDO_0006052
CHEBI_72292	MONDO_0006052
CHEBI_4877	MONDO_0006052
CHEBI_27565	MONDO_0006052
CHEBI_134958	MONDO_0006052
CHEBI_15741	MONDO_0001356
CHEBI_6030	MONDO_0006052
CHEBI_71365	MONDO_0006052
CHEBI_17115	MONDO_0006052
CHEBI_45304	MONDO_0006052
CHEBI_75275	MONDO_0008638
CHEBI_75273	MONDO_0008638
CHEBI_46859	MONDO_0008638
CHEBI_8069	MONDO_0040797
CHEBI_4562	MONDO_0040797
CHEBI_27732	MONDO_0040797
CHEBI_64318	MONDO_0040797
CHEBI_17439	MONDO_0001860
CHEBI_18248	MONDO_0001860
CHEBI_31607	MONDO_0001860
CHEBI_27470	MONDO_0001860
CHEBI_36161	MONDO_0001860
CHEBI_534	MONDO_0001860
CHEBI_41462	HP_0004791
CHEBI_63611	MONDO_0005956
CHEBI_31608	MONDO_0001356
CHEBI_50821	MONDO_0001356
CHEBI_18248	MONDO_0001356
CHEBI_144421	MONDO_0001356
CHEBI_36161	MONDO_0001356
CHEBI_27470	MONDO_0001356
CHEBI_50819	MONDO_0001356
CHEBI_534	MONDO_0001356
CHEBI_17439	MONDO_0001356
CHEBI_31607	MONDO_0001356
CHEBI_135110	HP_0002354
CHEBI_474180	MONDO_0001648
CHEBI_2682	MONDO_0001648
CHEBI_46081	MONDO_0001648
CHEBI_55346	MONDO_0001648
CHEBI_6076	MONDO_0001648
CHEBI_10023	MONDO_0001648
CHEBI_600520	MONDO_0001648
CHEBI_15544	HP_0100639
CHEBI_9139	HP_0100639
CHEBI_136049	HP_0100639
CHEBI_135926	HP_0100639
CHEBI_94754	HP_0100639
CHEBI_66876	HP_0100639
CHEBI_71940	HP_0100639
CHEBI_46295	HP_0100639
CHEBI_49005	MONDO_0015687
CHEBI_45783	MONDO_0015687
CHEBI_17347	HP_0031217
CHEBI_8389	HP_0031217
CHEBI_16469	HP_0031217
CHEBI_9463	HP_0031217
CHEBI_7936	HP_0031217
CHEBI_135947	HP_0031217
CHEBI_9464	HP_0031217
CHEBI_7627	HP_0031217
CHEBI_8716	HP_0031217
CHEBI_50838	HP_0031217
CHEBI_27436	HP_0031217
CHEBI_6443	HP_0031217
CHEBI_34745	HP_0031217
CHEBI_50815	HP_0031217
CHEBI_6716	HP_0031217
CHEBI_7630	HP_0031217
CHEBI_31561	HP_0031217
CHEBI_4903	HP_0031217
CHEBI_17026	HP_0031217
CHEBI_27436	HP_0030016
CHEBI_28689	HP_0030016
CHEBI_4518	HP_0030016
CHEBI_17347	HP_0030016
CHEBI_73275	HP_0030016
CHEBI_8389	HP_0030016
CHEBI_8378	MONDO_0005749
CHEBI_4527	MONDO_0005749
CHEBI_34829	MONDO_0004577
CHEBI_100246	MONDO_0002186
CHEBI_31414	MONDO_0006605
CHEBI_205919	MONDO_0006605
CHEBI_3504	MONDO_0002186
CHEBI_3515	MONDO_0002186
CHEBI_91508	MONDO_0000257
CHEBI_192484	MONDO_0002186
CHEBI_8382	MONDO_0016367
CHEBI_2948	MONDO_0016367
CHEBI_44185	MONDO_0016367
CHEBI_30753	MONDO_0016367
CHEBI_30746	MONDO_0016367
CHEBI_30114	HP_0000975
CHEBI_133021	MONDO_0004948
CHEBI_94701	MONDO_0004948
CHEBI_131169	MONDO_0004948
CHEBI_8382	MONDO_0004948
CHEBI_76612	MONDO_0004948
CHEBI_28925	MONDO_0004948
CHEBI_82701	MONDO_0004948
CHEBI_28830	MONDO_0004948
CHEBI_135515	MONDO_0004948
CHEBI_9884	MONDO_0004948
CHEBI_42068	MONDO_0012883
CHEBI_32181	MONDO_0012883
CHEBI_41977	MONDO_0012883
CHEBI_49900	MONDO_0012883
CHEBI_15367	MONDO_0012883
CHEBI_50667	MONDO_0012883
CHEBI_28680	MONDO_0012883
CHEBI_2948	MONDO_0009688
CHEBI_52717	MONDO_0009688
CHEBI_8378	MONDO_0009688
CHEBI_135765	MONDO_0009688
CHEBI_6888	MONDO_0009688
CHEBI_4027	MONDO_0009688
CHEBI_2627	MONDO_0009688
CHEBI_80756	MONDO_0009688
CHEBI_8665	MONDO_0009688
CHEBI_7514	MONDO_0009688
CHEBI_28748	MONDO_0006058
CHEBI_28445	MONDO_0006058
CHEBI_27666	MONDO_0006058
CHEBI_17076	MONDO_0019095
CHEBI_50694	MONDO_0019095
CHEBI_6919	MONDO_0000265|MONDO_0002572
CHEBI_18208	MONDO_0000265|MONDO_0002572
CHEBI_3745	MONDO_0000265|MONDO_0002572
CHEBI_9587	MONDO_0000265|MONDO_0002572
CHEBI_2956	MONDO_0000265|MONDO_0002572
CHEBI_4315	MONDO_0018896
CHEBI_63638	MONDO_0018097|MONDO_0100062
CHEBI_3892	MONDO_0018097|MONDO_0100062
CHEBI_3897	HP_0032154
CHEBI_31205	HP_0032154
CHEBI_9667	HP_0032154
CHEBI_17650	HP_0032154
CHEBI_16914	HP_0100769
CHEBI_3077	HP_0100769
CHEBI_17609	HP_0100769
CHEBI_49662	HP_0100769
CHEBI_17650	HP_0100769
CHEBI_8378	HP_0100769
CHEBI_9667	HP_0100769
CHEBI_3897	HP_0100769
CHEBI_31677	HP_0100769
CHEBI_6888	HP_0100769
CHEBI_6640	HP_0100769
CHEBI_82873	MONDO_0001461
CHEBI_7451	MONDO_0001461
CHEBI_8357	MONDO_0001461
CHEBI_16914	MONDO_0001461
CHEBI_3077	MONDO_0001461
CHEBI_116735	MONDO_0001461
CHEBI_3897	MONDO_0001461
CHEBI_9620	MONDO_0001461
CHEBI_74460	MONDO_0001461
CHEBI_48339	MONDO_0001461
CHEBI_7825	MONDO_0001461
CHEBI_9448	MONDO_0001461
CHEBI_3238	MONDO_0001461
CHEBI_35045	MONDO_0001461
CHEBI_36560	MONDO_0001461
CHEBI_27779	MONDO_0001461
CHEBI_34825	MONDO_0001461
CHEBI_3764	MONDO_0001461
CHEBI_453011	MONDO_0001461
CHEBI_17650	MONDO_0001461
CHEBI_5614	MONDO_0001461
CHEBI_77776	MONDO_0001461
CHEBI_82892	MONDO_0001461
